PropellantDoesNotIgnite PropellantSnuffsOut Blowby_projectile Blowby_breech NotEnoughPressure TooMuchPressure FailToInitiatePower InsufficientBatterySupply MotorDamage InadequateTorque GEUCommandNotRecieved CapacitorNotCharged CommandSentEarly CommandSentLate IgnitePropellant SealGas GeneratePressure InitiateInflightPower ModifyAttitude ArmWarheadFuze SendFireCommand Launch BallisticFlight TerminalEffects System red_system System red_system
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 2 0 1 0 0 0 0 0.09681 0.439354
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 0 1 2 0 2 1 0 0 0 0.091292 0.39135
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 1 1 1 0 2 0 0 0.096477 0.449628
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 1 2 0 1 1 1 0 0 0.082211 0.410372
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 2 1 0 0 1 0 0 0.083425 0.469374
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 0 1 1 2 2 0 0 0.080235 0.445147
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 2 2 0 2 1 0 1 0 0 0.075166 0.417436
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 2 2 0 0 1 1 0 1 0 0.082603 0.408493
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 1 1 2 1 1 0 1 0 0.090235 0.423366
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 2 1 1 1 1 1 1 0 0.081918 0.454618
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 3 2 1 1 0 1 1 0 0.084912 0.420939
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 3 1 1 0 1 2 0 0 0.096751 0.432661
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 0 1 1 1 1 1 1 0 0.082838 0.422681
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 2 1 2 1 0 0 0.074755 0.440959
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 0 1 1 0 2 1 0 0.083072 0.414266
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 2 1 1 0 0.091037 0.424971
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 2 2 2 2 0 0 0 0.085832 0.42683
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 0 1 1 1 2 0 0 0.080587 0.420724
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 2 0 0 0 2 0 0 0 0.077025 0.427143
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 1 1 1 1 2 0 0 0.078963 0.428845
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 1 2 0 1 0 0 0 0 0.078669 0.429432
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 2 1 2 0 0 0 0.082642 0.428904
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 0 1 0 1 0 2 1 0 0.078552 0.426262
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 1 1 0 1 2 2 0 0 0.088806 0.431918
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 1 2 0 0 3 0 0 0 0.090391 0.423836
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1 1 2 1 0 0 0.079198 0.427593
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 0 0 2 1 0 1 1 0 0.079315 0.430998
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 0 1 2 0 1 1 1 0 0.080235 0.425851
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 1 1 2 1 0 0 0 0 0.096086 0.413542
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 1 0 0 2 2 0 0 0.08818 0.42182
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 1 0 1 1 0 0 0 0 0.079902 0.417006
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 2 0 3 0 1 0 0 0.08546 0.406575
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 1 3 1 0 1 0 0.072114 0.416634
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 2 2 1 0 0 1 2 0 0 0.083699 0.431018
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 1 1 1 2 0 0 1 0 0.079178 0.41317
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 0 2 2 2 0 1 0 0.080098 0.436497
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 2 1 2 1 0 0 0 0.082466 0.419687
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 1 2 2 1 0 1 0 0.076634 0.424051
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 1 2 0 1 1 0 0.091761 0.434853
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 1 1 0 1 0 0 0 0 0.08593 0.421605
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 1 2 1 2 0 0 0.084912 0.419237
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 1 1 2 1 1 1 0 0.087162 0.41456
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 2 1 1 1 0 2 0 0 0.075362 0.42317
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 0 2 2 0 1 0 0.092348 0.418806
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 3 1 0 1 1 1 0 0.092681 0.446947
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 1 0 1 2 0 0 0 0 0.070665 0.405773
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 3 0 0 0 0.093072 0.450157
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 0 1 0 0 1 0 0 0 0.077025 0.425773
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 1 1 0 1 0 0 0 0 0.085029 0.42726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 2 1 2 1 0 0 0.088356 0.433112
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 2 0 1 2 2 0 1 0 0 0.083151 0.417202
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 0 1 1 2 1 0 0 0.074031 0.429295
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 2 1 1 2 1 0 0 0 0.082642 0.417965
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 2 0 1 3 1 0 1 0 0 0.076262 0.433307
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 0 1 0 2 1 1 0 0.069589 0.436458
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 2 1 1 1 1 0 0 0 0.089491 0.418532
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 2 1 1 2 0 0 0 0.087691 0.423581
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 2 3 1 0 0 1 1 0 0.076693 0.415186
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 0 1 0 1 1 1 0 0 0.089315 0.410978
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 2 1 1 2 0 2 0 0 0.080665 0.416967
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 1 1 1 1 1 0 1 0 0.090841 0.417965
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 2 2 1 1 2 1 0 0 0.091957 0.446164
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 1 1 1 0 0 2 0 0 0.093464 0.433503
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 1 1 2 1 0 0 0.087652 0.410685
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 1 1 1 3 1 0 0 0 0 0.084325 0.432564
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 1 1 1 0 2 0 0 0.088943 0.422975
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 1 1 1 1 2 1 0 0 0.080215 0.429374
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 2 1 1 2 0 0 0.080763 0.417319
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 3 2 3 2 1 0 0 0 0 0.074932 0.434677
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 3 2 1 2 1 0 0 0.087534 0.432935
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 2 1 0 2 1 1 0 0.0809 0.452211
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 2 0 0 0 1 1 1 0 0.090626 0.419824
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 1 1 2 0 1 1 0 0.08454 0.42593
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 0 2 0 1 0 1 0 0 0.089217 0.424305
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 1 2 2 0 2 0 0 0.078748 0.418121
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 0 1 1 0 1 2 1 0 0.083268 0.442661
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 3 1 1 0 1 1 1 0 0.091898 0.429667
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 2 1 1 1 0 0.085127 0.417202
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 0 0 1 2 2 0 1 0 0.075969 0.419922
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 2 1 2 0 0 0.09182 0.439335
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 1 1 2 1 1 2 0 0 0.08638 0.42953
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 1 1 0 0 0 0.082211 0.434012
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 1 0 1 1 1 0 0 0 0.076223 0.432427
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 3 1 1 1 0 2 0 0 0.078982 0.418454
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 2 2 0 2 2 0 0 0.078708 0.451252
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 2 1 0 0 0 2 1 0 0.095636 0.427221
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 1 1 1 1 2 0 0 0 0.08683 0.415675
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 2 2 0 1 1 0 0.081566 0.42865
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 1 1 2 1 0 0 0 0 0.083092 0.414325
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 1 0 2 0 0 0.093092 0.419022
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 1 0 0 1 0 2 0 0 0.087397 0.422368
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 2 0 0 0 0 0.085225 0.424031
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 1 0 1 0 0 0.092485 0.435264
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 1 0 0 1 1 1 0 0 0.092603 0.426947
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 2 0 0 1 0 0 0 0.09775 0.446595
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 1 0 1 0 0 0.095616 0.430861
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 0 1 0 2 0 1 0 0 0.08591 0.422211
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 2 0 1 0 0 0 0.080235 0.450215
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 1 1 0 2 0 0 0.089569 0.418415
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 1 0 2 1 0 0 0 0.090959 0.428552
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 1 0 1 0 0.09411 0.454031
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 2 1 0 1 0 0.084325 0.427984
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 1 1 2 0 1 0 0 0 0 0.086967 0.421174
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 1 0 2 0 0 0 0 0 0.09683 0.448748
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 0 0 1 1 0 0 0 0.08227 0.429237
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 1 0 0 2 0 0 0 0 0 0.086047 0.447808
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 2 1 0 0.079883 0.44182
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 1 1 0 1 1 0 0.077143 0.447945
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 1 1 1 1 0 0 0.0891 0.430039
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 0 1 0 0 0 0 0.095695 0.422603
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 1 0 0 2 1 2 0 0 0.088219 0.418826
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 3 1 0 0 0 0.095421 0.426223
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 0 0.084912 0.429452
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 2 0 1 0 0 0.09501 0.434932
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0.096986 0.44865
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 2 0 2 0 0 0 0 0.08135 0.426634
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 1 0 1 2 0 1 0 0.094051 0.437397
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 2 1 0 0 0 0 0 0 0.084658 0.436654
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 1 1 1 1 1 0 0 0.086751 0.424521
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 2 1 2 1 0 0 0 0.086751 0.439667
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 1 0 1 0 0 0.079256 0.455362
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 1 0 0 1 1 0 0 0.093151 0.434971
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 2 2 2 0 0 0 0 0 0.075421 0.449941
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 0.086301 0.450313
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 0 0 1 1 0 1 0 0 0.08546 0.435342
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 3 0 0 0 0.091977 0.451996
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1 1 0 0 2 0 0 0.077652 0.434814
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 1 0 1 0 1 0 0 0.077691 0.445108
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 2 2 0 0 0 0 0.095499 0.435558
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 1 0 1 0 0 0.093483 0.446869
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 2 0 0 0 1 0 0 0.084481 0.46726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0.095851 0.461409
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 0 0 1 0 0 0 1 0 0.087828 0.433718
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 3 0 1 2 1 0 1 0 0 0.077515 0.430039
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 2 1 0 1 2 0 0 0.090157 0.441018
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 1 0 3 0 1 0 0 0 0.084658 0.442368
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 0 0 0.089569 0.440059
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 0 0 0 0 0 1 0 0 0.087495 0.438395
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 2 2 0 1 0 0 0 0.09 0.440391
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 1 1 0 1 0 0 0.099472 0.450528
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 0 0 0 1 1 1 0 0.093033 0.444384
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 1 2 0 0 0 0.085186 0.439961
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0.095342 0.452094
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 0 1 0 0 0 0 0 0.084716 0.441683
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 3 2 0 0 0 0 0 0.081311 0.475832
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 1 1 0 1 0 0 0.08411 0.428513
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 1 1 1 0 0 1 0 0.093523 0.4409
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 1 0 1 0 0 1 0 0 0.082505 0.456751
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 2 0 1 0 2 1 1 0 0.081018 0.429491
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 0 0 1 0 2 1 0 0.084638 0.436967
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 0 1 2 1 0 0 0.076849 0.450528
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 2 1 0 0 2 0 0 0.095479 0.458571
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2 0 1 1 0 0 0 0.085362 0.457065
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 1 0 2 1 0 0 0.09184 0.459041
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 2 2 0 0 0 0 0 0.078787 0.447104
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0 2 0 0 0.084853 0.434384
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 1 1 2 0 0 0 0.082485 0.434697
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 2 1 0 0 1 0 0 0 0.089628 0.44589
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0.091331 0.439726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0.095773 0.453659
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 2 0 0 0.089843 0.438434
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 0 1 0 1 1 0 0.080568 0.43454
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 1 0 0 0 0 0.087025 0.454462
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 1 0 1 1 0 0 0.086027 0.468454
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 2 1 0 0 0 1 0 0.08865 0.457339
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0.098317 0.473444
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 3 0 3 0 1 0 1 0 0 0.075186 0.446027
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 2 2 0 0 0 0.086497 0.44002
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 1 2 1 2 0 0 0 0 0 0.084481 0.451076
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 0 0 1 0 0 0 0.094716 0.450431
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 1 0 0 0 2 1 0 0.093053 0.447495
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 1 0 0 0.094697 0.471429
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 2 2 0 0 0.090548 0.465636
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 2 0 0 0 0.085793 0.476321
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 3 0 1 1 0 0 0.081155 0.464344
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 1 1 0 0 0.088943 0.443914
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 2 1 1 2 0 1 0 0.078982 0.450959
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 0 0 1 1 1 0 0.080509 0.470861
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 3 1 0 2 0 0 0.096986 0.450724
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 3 0 1 0 0 1 1 0 0 0.080822 0.457299
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 2 2 0 0 0.085186 0.46681
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 2 1 0 0 0.087299 0.451389
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 0 0 0 0.096477 0.470078
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 3 1 2 0 1 0 1 0 0.086106 0.46818
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 0 1 1 0 0 0.083973 0.46683
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 2 0 1 1 0 0 0.087495 0.46953
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 0 2 1 0 0 0.090783 0.47092
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 2 2 1 0 0 0 0 0 0.091389 0.471194
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 0 2 0 1 0 1 0 0 0.096204 0.417847
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 1 1 1 1 0 0 0.082524 0.415773
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 1 1 1 1 1 1 2 0 0 0.077691 0.445088
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 0 1 1 2 0 2 0 0 0.077867 0.417065
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 2 0 1 2 0 0 0 0.088043 0.422583
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 0 1 1 3 1 0 0 0 0.08092 0.398552
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 1 1 0 1 2 0 0 0 0.090039 0.411096
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 2 0 0 0.082016 0.441663
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 0 1 1 2 0 1 0 0 0.079217 0.408356
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 1 0 2 0 0 0.094423 0.415558
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 1 0 1 2 2 0 0 0 0.074481 0.404736
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 0 1 1 1 1 1 0 0 0.082094 0.423992
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 0 2 0 1 0 0 0.082642 0.418415
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 1 0 3 0 0 0 0 0.09546 0.40229
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 1 0 1 0 3 0 0 0 0 0.084892 0.405793
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 1 2 2 1 0 0 0 0 0.081937 0.418748
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 1 2 1 1 0 0 0 0.091292 0.440705
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 0 2 1 0 1 1 1 0 0 0.089726 0.404697
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 2 0 2 1 1 0 0 0 0 0.081957 0.410431
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 0 2 0 1 0 1 0 1 0 0.09137 0.420509
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 0 1 2 2 0 1 0 0 0.083718 0.407906
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 0 1 0 1 1 0 0 1 0 0.095166 0.410078
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 2 1 1 1 0 0 0 0 0.094129 0.406791
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 3 1 1 1 0 0 0 0 0.081663 0.414892
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 1 0 0 0 2 1 0 0.077436 0.435303
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 1 1 1 2 0 0 0 0 0.071429 0.407573
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 2 1 1 2 1 0 0 0 0 0.076986 0.41229
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 1 1 1 1 0 0 0 0.089843 0.42137
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 1 3 0 0 1 0 0.080313 0.401331
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 1 2 2 0 1 0 0.084599 0.421585
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 3 0 2 0 1 1 0 0.084129 0.416654
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 2 1 0 3 0 1 0 0 0.077123 0.405088
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 0 1 1 1 1 1 0 0 0.079804 0.413053
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 0 3 1 0 0 0 0.084971 0.412622
