Gen PropellantDoesNotIgnite PropellantSnuffsOut Blowby_projectile Blowby_breech NotEnoughPressure TooMuchPressure FailToInitiatePower InsufficientBatterySupply MotorDamage InadequateTorque GEUCommandNotRecieved CapacitorNotCharged CommandSentEarly CommandSentLate IgnitePropellant SealGas GeneratePressure InitiateInflightPower ModifyAttitude ArmWarheadFuze SendFireCommand Launch BallisticFlight TerminalEffects System red_system System red_system
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 1 1 1 3 0 1 0 0.230919765166341 0.504383561643836
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 1 0 2 1 0 0.231037181996086 0.545479452054795
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 1 1 1 1 1 0 0.231135029354207 0.520293542074364
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 1 2 0 1 1 1 0 0.231174168297456 0.498375733855186
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 2 1 2 1 0 2 1 0 0 0.231174168297456 0.506418786692759
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 1 1 2 1 0 0.231350293542074 0.519471624266145
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 1 2 0 2 1 1 0 0.231409001956947 0.525244618395303
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 0 2 0 2 0 0 0.231585127201566 0.52293542074364
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 3 2 0 0 2 1 0 0.231937377690802 0.546634050880626
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 1 2 1 1 1 0 0.232250489236791 0.523346379647749
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 2 1 0 1 1 0 2 1 0 0.23238747553816 0.542270058708415
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 2 2 1 1 1 0 0.232563600782779 0.523228962818004
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 3 2 0 2 1 0 0 0.232563600782779 0.530234833659491
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 2 1 2 0 2 0 0 0 0.232778864970646 0.486497064579257
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 1 2 1 2 0 0 0.23307240704501 0.551722113502935
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 3 1 2 1 2 0 0 0 0.233346379647749 0.466908023483366
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 0 1 1 1 0 0 0.23334637964775 0.503248532289628
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 2 2 1 1 0 1 1 1 0 0.233365949119374 0.499765166340509
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 0 1 1 1 2 0 0 0.233502935420744 0.503953033268102
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 1 1 0 2 1 1 0 0 0.233679060665362 0.523874755381605
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 2 1 2 1 0 1 1 0 0.233835616438356 0.515342465753425
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 2 0 3 0 1 0 0 0.234187866927593 0.545009784735812
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 3 1 2 2 0 0 0 0.234618395303327 0.526731898238747
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 3 2 1 0 2 0 0 0.234696673189824 0.548454011741683
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 2 2 0 2 0 0 0.235127201565558 0.546457925636008
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 0 2 0 2 2 1 0 0.23614481409002 0.504559686888454
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 2 0 1 1 2 1 0 0 0.236223091976517 0.486575342465753
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 2 0 1 2 1 1 0 0.236418786692759 0.527377690802349
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 2 1 0 1 2 1 0 0 0.236477495107632 0.484677103718199
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 1 0 1 3 1 0 0 0.236653620352251 0.508003913894325
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 2 1 1 1 1 0 0 0.236908023483366 0.522876712328767
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 1 2 0 1 2 1 0 0.23747553816047 0.52119373776908
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 0 1 0 1 1 1 0 0.237573385518591 0.501095890410959
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 0 2 2 1 0 1 0 0.237886497064579 0.522876712328767
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 1 1 0 1 0 2 1 0 0.237945205479452 0.54412915851272
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 2 3 1 0 0 0 0 0 0 0.238023483365949 0.500254403131116
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 1 0 0 2 1 0 0.238101761252446 0.575127201565558
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 1 3 2 1 1 0 0 0.239001956947163 0.504442270058708
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 1 1 1 2 1 0 0.239119373776908 0.549295499021526
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 2 1 2 0 1 0 0 0.239412915851272 0.581448140900196
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 1 2 2 0 0 0 0.239530332681018 0.501585127201566
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 1 0 2 0 3 0 0 0.239667318982387 0.549530332681017
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 3 1 1 1 1 0 0.239784735812133 0.522681017612524
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 3 1 1 2 0 0 0.239843444227006 0.525929549902153
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 1 2 2 1 0 0 0.23986301369863 0.526673189823874
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 2 2 3 1 0 0 0 0.240195694716243 0.552563600782779
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 3 1 0 0 1 0 0.240587084148728 0.545185909980431
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 1 3 1 1 0 0 0.240645792563601 0.503776908023483
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 3 2 0 1 1 0 0 1 0 0.240704500978473 0.518043052837574
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 1 2 2 0 2 0 0 0.240998043052837 0.580078277886497
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 1 1 1 1 1 0 0 0 0.241076320939335 0.524579256360078
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 2 1 0 0.241487279843444 0.522426614481409
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 3 0 2 3 1 0 1 0 0 0.242172211350294 0.580293542074364
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 2 1 2 0 0 0 0 0.242544031311155 0.548708414872799
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 1 0 1 2 3 0 0 0 0.242759295499022 0.489158512720156
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 0 1 2 1 0 0 0 0.243131115459883 0.50412915851272
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 0 1 0 0 2 1 1 0 0 0.243189823874755 0.525401174168297
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 1 2 1 1 1 0 0 0.243581213307241 0.526614481409002
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 1 0 3 0 1 1 0 0 0.243757338551859 0.52587084148728
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 1 2 1 1 3 0 1 0 0 0 0.245029354207437 0.528825831702544
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 0 1 1 1 1 0 0 0.246105675146771 0.525401174168298
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 1 2 1 1 0 0 0 0.246320939334638 0.527592954990215
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 1 1 1 3 0 0 0 0 0.246771037181996 0.546868884540118
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 1 3 1 1 1 1 0 0.248454011741683 0.549432485322896
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 1 0 2 2 2 1 0 0 0 0.249393346379648 0.554872798434442
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 0 1 0 2 0 1 2 0 0 0.233699 0.524951
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 1 1 2 0 1 0 1 0 0.234658 0.520372
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 0 1 0 1 2 1 0 0.232916 0.519883
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 2 2 2 0 0 1 1 1 0 0.225812 0.500881
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 0 3 2 1 0 1 0 1 0 0.219491 0.480783
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 1 1 0 2 1 1 1 0 0.233053 0.522172
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 2 2 0 0 2 2 0 0 0.218806 0.484305
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 3 2 0 0 0.230568 0.485225
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 2 0 2 2 1 0 0 0.223424657534247 0.528982387475538
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 3 1 2 0 1 1 0 0.234286 0.574971
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 0 0 1 2 1 0 0.234677 0.520763
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 1 1 2 1 2 0 0 0.236204 0.551761
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 2 2 0 0 0.22683 0.505519
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 2 1 0 0 2 1 0 0.23501 0.57319
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 3 1 0 0 2 0 0 0 0.241859 0.468297
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 0 1 1 2 0 0 0.2309 0.503033
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0 2 2 1 0 0 0.239961 0.528943
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 2 2 1 1 1 1 0 0.228689 0.521292
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 2 1 1 2 1 0 0.230998 0.519706
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 0 3 2 0 1 2 0 0 0.231566 0.550235
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 1 0 3 0 1 2 0 0 0.240391 0.524795
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 0 1 2 1 0 2 1 0 0 0.224795 0.505597
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 1 2 2 1 1 0 0 0.238082 0.552975
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 1 0 0 2 1 0 0 0.22955 0.483268
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 1 1 2 0 0 0 0 0.246791 0.58
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 2 2 2 0 0 1 1 0 0.224775 0.518043
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 0 1 1 1 1 1 1 0 0.239824 0.546908
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 2 0 1 0 1 2 0 0 0.229922 0.502133
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 1 1 0 2 1 2 0 0 0.230978 0.522387
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 2 1 1 2 1 0 0.228239 0.522661
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 3 1 2 1 0 0 0 0.232153 0.525323
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 1 3 2 1 2 0 0 0 1 0 0.234951 0.515949
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 2 1 2 1 0 0 0.239706 0.528258
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 2 2 1 1 1 0 0.241018 0.548102
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 2 2 0 2 1 0 0.232505 0.542994
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 2 1 1 2 1 1 0 0 0.232994 0.503699
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 0 2 2 1 0 0.227319 0.500822
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 2 2 1 0 1 1 0 0 0 0.2409 0.502701
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2 1 0 1 2 1 0 0.227123 0.496849
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 1 0 1 0 1 1 0 0.24002 0.543992
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 2 1 1 1 1 0 0.234834 0.523875
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 2 1 0 1 1 0 1 0 0.233229 0.502309
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 2 1 1 1 1 2 0 0 0.230254 0.503796
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 1 1 1 1 1 2 1 0 0 0.229902 0.505049
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 1 1 1 2 0 0 0.233229 0.522838
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 1 0 2 1 1 1 1 0 0.230548 0.521076
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 1 1 0 1 0 1 1 0 0.234012 0.541761
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 0 0 1 0 0.247299 0.544775
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 2 0 1 2 1 0 0.229374 0.523523
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 0 0 2 2 0 0 0.226634 0.486243
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 1 0 1 2 0 2 1 0 0.243346 0.543659
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 2 2 1 0 1 1 0 0 0.23593 0.504247
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 0 0 1 2 1 1 0 0.23184 0.500157
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 1 1 1 0 1 2 1 0 0.228865 0.519491
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 3 0 2 0 2 0 1 0 0.22955 0.467241
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 2 0 1 0 1 0 0.236751 0.520861
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 1 1 2 1 0 0.224462 0.522485
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 2 1 0 2 0 1 0 0 0.238043 0.521252
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 2 0 0 2 2 1 0 0.220783 0.500685
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 1 0 1 1 2 1 0 0.228474 0.522192
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 2 0 1 1 2 1 0 0 0.231233 0.481585
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 2 1 1 0 0 0.243131 0.528043
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 3 1 1 0 0 2 1 0 0 0.226536 0.502446
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 2 1 2 0 2 1 0 0.239824 0.574481
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 0 3 1 0 0 0 0.227202 0.504912
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 0 1 1 1 0 2 1 0 0 0.228376 0.502622
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 1 1 1 0 1 2 1 0 0.228337 0.524423
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 2 0 2 0 1 1 0 0 0.244853 0.503366
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 1 1 1 0 1 1 1 0 0.232583 0.521859
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 2 1 1 1 0 0.240646 0.545969
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 2 1 0 2 0 0 0 0.225988 0.50364
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 2 2 0 1 1 0 0 0.224442 0.498748
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 1 2 2 0 0 0 0.229902 0.505988
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 1 2 0 1 2 0 0 0.229178 0.502329
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 0 1 0 0 3 0 1 0 0.234892 0.506204
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 1 1 1 0 1 0 0 0 0.240039 0.522035
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1 1 1 0 1 1 1 0 0.236693 0.51816
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 1 1 1 2 0 0 0.233327 0.523229
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 3 1 1 0 2 2 0 0 0.223425 0.463875
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 2 2 1 1 2 1 0 0 0.221722 0.478356
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 2 2 2 1 1 0 0 0.232074 0.550391
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 1 2 1 1 0 1 1 0 0.233346 0.543033
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 1 1 2 1 0 0 0.228219 0.482387
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 1 1 0 1 1 1 2 0 0 0.235832 0.527515
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 2 2 1 0 1 2 0 0 0.231526 0.503405
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 2 1 1 0 1 2 0 0 0 0.229061 0.503112
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 1 1 1 0 0 2 0 0 0 0.244403 0.50681
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 1 2 1 1 1 1 0 0.226614 0.497534
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 1 1 2 1 0 1 1 0 0.237358 0.541018
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 2 1 2 1 0 2 1 0 0 0.235616 0.5091
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 0 0 1 2 0 2 1 0 0 0.233288 0.525871
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 1 2 0 0 0 0.237926 0.504462
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 0 1 0 1 1 0 2 1 0 0.235068 0.542877
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 2 1 0 2 0 2 0 0 0.221879 0.521957
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 2 0 2 0 1 1 1 0 0.237182 0.499843
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 3 2 0 0 1 0 0 0.232818 0.547886
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 1 1 1 0 0 0.25274 0.555127
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 0 1 2 2 0 0 0 0.24272 0.486497
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 1 2 1 0 1 1 1 0 0.22319 0.521585
